"Inception";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year1";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year2";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year3";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year4";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year5";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year6";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year7";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year8";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year9";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year10";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin";"Year11";"SymbolGuid";"SymbolTimeIndexValue";"UnitsFraction";"Bin"
"2012-01-02";"OTEX.TO";"13.255000000000";"0.045723169073";"Core";"2013-01-02";"OTEX.TO";"14.190000000000";"0.050869549236";"Core";"2014-01-02";"OTEX.TO";"24.437500000000";"0.238809006345";"Growth";"2015-01-02";"OTEX.TO";"34.099998000000";"0.205543718002";"Growth";"2016-01-04";"OTEX.TO";"33.215000000000";"0.224242060716";"Growth";"2017-01-03";"OTEX.TO";"41.310001000000";"0.034322390838";"Core";"2018-01-02";"OTEX.TO";"43.580002000000";"0.041557481455";"Core";"2019-01-02";"OTEX.TO";"44.049999000000";"0.036789172800";"Core";"2020-01-02";"OTEX.TO";"57.650002000000";"0.035655924850";"Core";"2021-01-04";"OTEX.TO";"58.009998000000";"0.036837703222";"Core";"2022-01-04";"OTEX.TO";"59.610001000000";"0.036223159656";"Core";"2023-01-03";"OTEX.TO";"41.119999000000";"0.051839020647";"Core"
"2012-01-02";"GIL.TO";"9.935000000000";"0.402617010569";"Value";"2013-01-02";"GIL.TO";"17.905001000000";"0.402617010569";"Value";"2014-01-02";"GIL.TO";"28.405001000000";"0.402617010569";"Value";"2015-01-02";"GIL.TO";"32.895000000000";"0.039951210515";"Core";"2016-01-04";"GIL.TO";"39.150002000000";"0.190247756479";"Growth";"2017-01-03";"GIL.TO";"34.060001000000";"0.041628243048";"Core";"2018-01-02";"GIL.TO";"40.419998000000";"0.322606173793";"Value";"2019-01-02";"GIL.TO";"41.180000000000";"0.322606173793";"Value";"2020-01-02";"GIL.TO";"38.689999000000";"0.322606173793";"Value";"2021-01-04";"GIL.TO";"34.990002000000";"0.388648309297";"Value";"2022-01-04";"GIL.TO";"54.389999000000";"0.388648309297";"Value";"2023-01-03";"GIL.TO";"37.650002000000";"0.388648309297";"Value"
"2012-01-02";"TRP.TO";"43.910000000000";"0.013802336736";"Core";"2013-01-02";"TRP.TO";"47.250000000000";"0.015277013834";"Core";"2014-01-02";"TRP.TO";"48.380001000000";"0.017232312561";"Core";"2015-01-02";"TRP.TO";"58.020000000000";"0.022650725093";"Core";"2016-01-04";"TRP.TO";"45.290001000000";"0.030835448839";"Core";"2017-01-03";"TRP.TO";"60.650002000000";"0.023377707388";"Core";"2018-01-02";"TRP.TO";"61.700001000000";"0.029352918891";"Core";"2019-01-02";"TRP.TO";"50.410000000000";"0.032147649773";"Core";"2020-01-02";"TRP.TO";"68.449997000000";"0.030030156742";"Core";"2021-01-04";"TRP.TO";"52.189999000000";"0.040945681762";"Core";"2022-01-04";"TRP.TO";"59.730000000000";"0.036150386461";"Core";"2023-01-03";"TRP.TO";"53.299999000000";"0.039992880247";"Core"
"2012-01-02";"TD.TO";"38.290001000000";"0.015828168980";"Core";"2013-01-02";"TD.TO";"41.595001000000";"0.017353982120";"Core";"2014-01-02";"TD.TO";"49.435001000000";"0.016864555114";"Core";"2015-01-02";"TD.TO";"55.220001000000";"0.023799258350";"Core";"2016-01-04";"TD.TO";"53.720001000000";"0.025996602434";"Core";"2017-01-03";"TD.TO";"66.910004000000";"0.021190523316";"Core";"2018-01-02";"TD.TO";"73.709999000000";"0.024570277432";"Core";"2019-01-02";"TD.TO";"68.250000000000";"0.023744513188";"Core";"2020-01-02";"TD.TO";"73.419998000000";"0.027997333082";"Core";"2021-01-04";"TD.TO";"71.940002000000";"0.029704684888";"Core";"2022-01-04";"TD.TO";"99.349998000000";"0.021733896596";"Core";"2023-01-03";"TD.TO";"87.669998000000";"0.024314138540";"Core"
"2012-01-02";"CCO.TO";"19.000000000000";"0.210526315789";"Value";"2013-01-02";"CCO.TO";"19.959999000000";"0.210526315789";"Value";"2014-01-02";"CCO.TO";"21.709999000000";"0.210526315789";"Value";"2015-01-02";"CCO.TO";"19.280001000000";"0.396588457709";"Value";"2016-01-04";"CCO.TO";"16.820000000000";"0.396588457709";"Value";"2017-01-03";"CCO.TO";"13.960000000000";"0.396588457709";"Value";"2018-01-02";"CCO.TO";"12.110000000000";"1.076774640751";"Value";"2019-01-02";"CCO.TO";"15.460000000000";"1.076774640751";"Value";"2020-01-02";"CCO.TO";"11.610000000000";"1.076774640751";"Value";"2021-01-04";"CCO.TO";"17.129999000000";"0.124749282835";"Core";"2022-01-04";"CCO.TO";"30.010000000000";"0.760629462401";"Growth";"2023-01-03";"CCO.TO";"31.360001000000";"0.528675696729";"Growth"
"2012-01-02";"WPM.TO";"30.959999000000";"0.117453609619";"Growth";"2013-01-02";"WPM.TO";"36.549999000000";"0.019749354950";"Core";"2014-01-02";"WPM.TO";"22.709999000000";"0.036710670878";"Core";"2015-01-02";"WPM.TO";"24.530001000000";"0.311709154077";"Value";"2016-01-04";"WPM.TO";"17.420000000000";"0.311709154077";"Value";"2017-01-03";"WPM.TO";"26.620001000000";"0.311709154077";"Value";"2018-01-02";"WPM.TO";"27.879999000000";"0.064959655304";"Core";"2019-01-02";"WPM.TO";"26.170000000000";"0.061924456441";"Core";"2020-01-02";"WPM.TO";"38.590000000000";"0.372867296508";"Growth";"2021-01-04";"WPM.TO";"57.930000000000";"0.286911130896";"Growth";"2022-01-04";"WPM.TO";"53.020000000000";"0.040725435370";"Core";"2023-01-03";"WPM.TO";"55.450001000000";"0.038442208093";"Core"
"2012-01-02";"SLF.TO";"19.500000000000";"0.205128205128";"Value";"2013-01-02";"SLF.TO";"26.750000000000";"0.205128205128";"Value";"2014-01-02";"SLF.TO";"37.009998000000";"0.205128205128";"Value";"2015-01-02";"SLF.TO";"42.119999000000";"0.031201213226";"Core";"2016-01-04";"SLF.TO";"42.610001000000";"0.032774876226";"Core";"2017-01-03";"SLF.TO";"52.099998000000";"0.287692613149";"Growth";"2018-01-02";"SLF.TO";"51.480000000000";"0.035180169482";"Core";"2019-01-02";"SLF.TO";"45.099998000000";"0.035932662903";"Core";"2020-01-02";"SLF.TO";"59.570000000000";"0.034506700334";"Core";"2021-01-04";"SLF.TO";"56.450001000000";"0.037855713948";"Core";"2022-01-04";"SLF.TO";"70.779999000000";"0.030506677223";"Core";"2023-01-03";"SLF.TO";"63.439999000000";"0.033600575517";"Core"
"2012-01-02";"ABX.TO";"48.130001000000";"0.012592158601";"Core";"2013-01-02";"ABX.TO";"35.080002000000";"0.020576934507";"Core";"2014-01-02";"ABX.TO";"19.540001000000";"0.042666287424";"Core";"2015-01-02";"ABX.TO";"12.860000000000";"0.594574328244";"Value";"2016-01-04";"ABX.TO";"10.810000000000";"0.594574328244";"Value";"2017-01-03";"ABX.TO";"22.040001000000";"0.594574328244";"Value";"2018-01-02";"ABX.TO";"19.010000000000";"0.095269601522";"Core";"2019-01-02";"ABX.TO";"17.809999000000";"0.090991752726";"Core";"2020-01-02";"ABX.TO";"24.000000000000";"0.599539540510";"Growth";"2021-01-04";"ABX.TO";"31.490000000000";"0.527810791135";"Growth";"2022-01-04";"ABX.TO";"23.809999000000";"0.090687218564";"Core";"2023-01-03";"ABX.TO";"24.370001000000";"0.087469035278";"Core"
"2012-01-02";"K.TO";"12.420000000000";"0.322061191626";"Value";"2013-01-02";"K.TO";"9.730000000000";"0.322061191626";"Value";"2014-01-02";"K.TO";"4.800000000000";"0.322061191626";"Value";"2015-01-02";"K.TO";"3.430000000000";"2.229220367702";"Value";"2016-01-04";"K.TO";"2.610000000000";"2.229220367702";"Value";"2017-01-03";"K.TO";"4.410000000000";"2.229220367702";"Value";"2018-01-02";"K.TO";"5.600000000000";"0.323406272309";"Core";"2019-01-02";"K.TO";"4.390000000000";"0.369148752861";"Core";"2020-01-02";"K.TO";"6.190000000000";"0.332078213068";"Core";"2021-01-04";"K.TO";"10.220000000000";"1.626297633349";"Growth";"2022-01-04";"K.TO";"7.210000000000";"0.299481634304";"Core";"2023-01-03";"K.TO";"5.830000000000";"0.365629584423";"Core"
"2012-01-02";"TRI.TO";"30.135477000000";"0.132733920223";"Value";"2013-01-02";"TRI.TO";"31.941845000000";"0.132733920223";"Value";"2014-01-02";"TRI.TO";"43.958588000000";"0.132733920223";"Value";"2015-01-02";"TRI.TO";"51.712746000000";"0.025413368493";"Core";"2016-01-04";"TRI.TO";"57.010685000000";"0.130645685921";"Growth";"2017-01-03";"TRI.TO";"64.908028000000";"0.021844108403";"Core";"2018-01-02";"TRI.TO";"60.303997000000";"0.030032422642";"Core";"2019-01-02";"TRI.TO";"64.599998000000";"0.025086115716";"Core";"2020-01-02";"TRI.TO";"93.730003000000";"0.153514867296";"Growth";"2021-01-04";"TRI.TO";"103.400002000000";"0.020666876682";"Core";"2022-01-04";"TRI.TO";"147.500000000000";"0.014639068362";"Core";"2023-01-03";"TRI.TO";"157.669998000000";"0.105151712998";"Growth"
"2012-01-02";"BNS.TO";"51.700001000000";"0.011722642057";"Core";"2013-01-02";"BNS.TO";"57.500000000000";"0.012553720064";"Core";"2014-01-02";"BNS.TO";"66.010002000000";"0.012629893557";"Core";"2015-01-02";"BNS.TO";"65.540001000000";"0.020051801188";"Core";"2016-01-04";"BNS.TO";"55.540001000000";"0.025144715225";"Core";"2017-01-03";"BNS.TO";"75.760002000000";"0.018715126220";"Core";"2018-01-02";"BNS.TO";"81.480003000000";"0.022227234392";"Core";"2019-01-02";"BNS.TO";"68.269997000000";"0.023737558170";"Core";"2020-01-02";"BNS.TO";"73.660004000000";"0.027906109520";"Core";"2021-01-04";"BNS.TO";"67.720001000000";"0.031555745107";"Core";"2022-01-04";"BNS.TO";"90.849998000000";"0.023767337709";"Core";"2023-01-03";"BNS.TO";"65.190002000000";"0.032698579718";"Core"
"2012-01-02";"RY.TO";"52.779999000000";"0.075786284119";"Value";"2013-01-02";"RY.TO";"60.500000000000";"0.075786284119";"Value";"2014-01-02";"RY.TO";"71.589996000000";"0.075786284119";"Value";"2015-01-02";"RY.TO";"80.699997000000";"0.016284945709";"Core";"2016-01-04";"RY.TO";"73.040001000000";"0.019120173735";"Core";"2017-01-03";"RY.TO";"91.500000000000";"0.015495715845";"Core";"2018-01-02";"RY.TO";"102.949997000000";"0.017591793858";"Core";"2019-01-02";"RY.TO";"93.620003000000";"0.017310008258";"Core";"2020-01-02";"RY.TO";"103.550003000000";"0.019850932683";"Core";"2021-01-04";"RY.TO";"104.680000000000";"0.020414167847";"Core";"2022-01-04";"RY.TO";"136.839996000000";"0.015779469793";"Core";"2023-01-03";"RY.TO";"128.029999000000";"0.016649382909";"Core"
"2012-01-02";"CAE.TO";"9.980000000000";"0.060727515637";"Core";"2013-01-02";"CAE.TO";"10.260000000000";"0.070354668972";"Core";"2014-01-02";"CAE.TO";"13.430000000000";"0.062077386369";"Core";"2015-01-02";"CAE.TO";"15.160000000000";"0.086688329149";"Core";"2016-01-04";"CAE.TO";"15.250000000000";"0.091576230082";"Core";"2017-01-03";"CAE.TO";"18.820000000000";"0.075337832085";"Core";"2018-01-02";"CAE.TO";"23.450001000000";"0.617850762541";"Growth";"2019-01-02";"CAE.TO";"25.230000000000";"0.594142210931";"Growth";"2020-01-02";"CAE.TO";"34.509998000000";"0.059564307679";"Core";"2021-01-04";"CAE.TO";"34.029999000000";"0.062796213724";"Core";"2022-01-04";"CAE.TO";"32.900002000000";"0.065631077571";"Core";"2023-01-03";"CAE.TO";"26.610001000000";"0.080105990119";"Core"
"2012-01-02";"T.TO";"14.325000000000";"0.253847374266";"Growth";"2013-01-02";"T.TO";"16.299999000000";"0.243565289182";"Growth";"2014-01-02";"T.TO";"18.309999000000";"0.045532460102";"Core";"2015-01-02";"T.TO";"21.010000000000";"0.062550931456";"Core";"2016-01-04";"T.TO";"18.990000000000";"0.073540679766";"Core";"2017-01-03";"T.TO";"21.545000000000";"0.065809143645";"Core";"2018-01-02";"T.TO";"23.695000000000";"0.076432797001";"Core";"2019-01-02";"T.TO";"22.555000000000";"0.071849391490";"Core";"2020-01-02";"T.TO";"25.205000000000";"0.081553824197";"Core";"2021-01-04";"T.TO";"25.440001000000";"0.083999803704";"Core";"2022-01-04";"T.TO";"29.760000000000";"0.072555866375";"Core";"2023-01-03";"T.TO";"26.320000000000";"0.080988619954";"Core"
"2012-01-02";"CNR.TO";"39.834999000000";"0.015214274414";"Core";"2013-01-02";"CNR.TO";"45.384998000000";"0.015904790910";"Core";"2014-01-02";"CNR.TO";"60.240002000000";"0.013839629337";"Core";"2015-01-02";"CNR.TO";"80.230003000000";"0.016380344270";"Core";"2016-01-04";"CNR.TO";"76.470001000000";"0.018262553818";"Core";"2017-01-03";"CNR.TO";"90.500000000000";"0.015666939225";"Core";"2018-01-02";"CNR.TO";"104.190002000000";"0.017382427202";"Core";"2019-01-02";"CNR.TO";"100.519997000000";"0.016121797388";"Core";"2020-01-02";"CNR.TO";"119.169998000000";"0.017249007077";"Core";"2021-01-04";"CNR.TO";"140.029999000000";"0.015260694890";"Core";"2022-01-04";"CNR.TO";"154.889999000000";"0.013940619777";"Core";"2023-01-03";"CNR.TO";"162.880005000000";"0.013087060485";"Core"
"2012-01-02";"BCE.TO";"42.189999000000";"0.014365030112";"Core";"2013-01-02";"BCE.TO";"42.939999000000";"0.016810408022";"Core";"2014-01-02";"BCE.TO";"45.750000000000";"0.018222935496";"Core";"2015-01-02";"BCE.TO";"53.709999000000";"0.024468350295";"Core";"2016-01-04";"BCE.TO";"53.599998000000";"0.026054805240";"Core";"2017-01-03";"BCE.TO";"58.430000000000";"0.024265925036";"Core";"2018-01-02";"BCE.TO";"59.790001000000";"0.218092334527";"Value";"2019-01-02";"BCE.TO";"53.970001000000";"0.218092334527";"Value";"2020-01-02";"BCE.TO";"59.660000000000";"0.218092334527";"Value";"2021-01-04";"BCE.TO";"54.980000000000";"0.038867862681";"Core";"2022-01-04";"BCE.TO";"65.910004000000";"0.032760771541";"Core";"2023-01-03";"BCE.TO";"60.230000000000";"0.035391341145";"Core"
"2012-01-02";"SAP.TO";"19.775000000000";"0.030647818258";"Core";"2013-01-02";"SAP.TO";"25.200001000000";"0.028644399802";"Core";"2014-01-02";"SAP.TO";"24.195000000000";"0.034457503572";"Core";"2015-01-02";"SAP.TO";"35.060001000000";"0.037484170919";"Core";"2016-01-04";"SAP.TO";"32.689999000000";"0.042720634796";"Core";"2017-01-03";"SAP.TO";"47.099998000000";"0.318233231553";"Growth";"2018-01-02";"SAP.TO";"44.889999000000";"0.040344735248";"Core";"2019-01-02";"SAP.TO";"38.849998000000";"0.041713336126";"Core";"2020-01-02";"SAP.TO";"39.980000000000";"0.051414810878";"Core";"2021-01-04";"SAP.TO";"35.750000000000";"0.380386157191";"Value";"2022-01-04";"SAP.TO";"28.980000000000";"0.380386157191";"Value";"2023-01-03";"SAP.TO";"33.860001000000";"0.380386157191";"Value"
"2012-01-02";"FNV.TO";"39.099998000000";"0.093001632286";"Growth";"2013-01-02";"FNV.TO";"57.400002000000";"0.069165746198";"Growth";"2014-01-02";"FNV.TO";"44.619999000000";"0.018684431143";"Core";"2015-01-02";"FNV.TO";"57.720001000000";"0.022768451960";"Core";"2016-01-04";"FNV.TO";"65.309998000000";"0.021383211629";"Core";"2017-01-03";"FNV.TO";"81.769997000000";"0.017339587280";"Core";"2018-01-02";"FNV.TO";"99.410004000000";"0.018218238126";"Core";"2019-01-02";"FNV.TO";"95.269997000000";"0.017010213877";"Core";"2020-01-02";"FNV.TO";"134.419998000000";"0.107044704555";"Growth";"2021-01-04";"FNV.TO";"168.610001000000";"0.098575183644";"Growth";"2022-01-04";"FNV.TO";"173.350006000000";"0.012456086003";"Core";"2023-01-03";"FNV.TO";"188.830002000000";"0.011288568843";"Core"
"2012-01-02";"SNC.TO";"52.680000000000";"0.011504567313";"Core";"2013-01-02";"SNC.TO";"41.049999000000";"0.017584382978";"Core";"2014-01-02";"SNC.TO";"47.349998000000";"0.017607166508";"Core";"2015-01-02";"SNC.TO";"44.520000000000";"0.171748110090";"Value";"2016-01-04";"SNC.TO";"41.009998000000";"0.171748110090";"Value";"2017-01-03";"SNC.TO";"58.400002000000";"0.171748110090";"Value";"2018-01-02";"SNC.TO";"56.790001000000";"0.031890739444";"Core";"2019-01-02";"SNC.TO";"46.200001000000";"0.035077120995";"Core";"2020-01-02";"SNC.TO";"29.770000000000";"0.069048173963";"Core";"2021-01-04";"SNC.TO";"21.250000000000";"0.639943770334";"Value";"2022-01-04";"SNC.TO";"31.690001000000";"0.639943770334";"Value";"2023-01-03";"SNC.TO";"24.780001000000";"0.639943770334";"Value"
"2012-01-02";"FM.TO";"20.870001000000";"0.029039797653";"Core";"2013-01-02";"FM.TO";"22.170000000000";"0.032559264937";"Core";"2014-01-02";"FM.TO";"19.080000000000";"0.043694931810";"Core";"2015-01-02";"FM.TO";"17.129999000000";"0.446364641423";"Value";"2016-01-04";"FM.TO";"5.110000000000";"0.446364641423";"Value";"2017-01-03";"FM.TO";"13.490000000000";"0.446364641423";"Value";"2018-01-02";"FM.TO";"18.059999000000";"0.802248161776";"Growth";"2019-01-02";"FM.TO";"10.560000000000";"0.153462407676";"Core";"2020-01-02";"FM.TO";"13.280000000000";"0.154786456242";"Core";"2021-01-04";"FM.TO";"24.809999000000";"0.669921905794";"Growth";"2022-01-04";"FM.TO";"30.540001000000";"0.747429254068";"Growth";"2023-01-03";"FM.TO";"28.129999000000";"0.075777481442";"Core"
