"Date","UNTR.JK","INDF.JK","INKP.JK","BRPT.JK","ADRO.JK","INCO.JK","SMGR.JK","BNLI.JK","CPIN.JK","MDKA.JK","BMRI.JK","MYOR.JK","TBIG.JK","GGRM.JK","TPIA.JK","ICBP.JK","BYAN.JK","BBNI.JK","AMRT.JK","ASII.JK","EMTK.JK","HMSP.JK","TOWR.JK","MEGA.JK","BBRI.JK","DNET.JK","TLKM.JK","BBCA.JK","UNVR.JK","ISAT.JK"
"2016-10-31",20.8100558659218,12.5827814569536,-2.75229357798165,362.540744943669,58.5,-21.1594202898551,-32.4185248713551,-59.1364180832392,-6.44753476611884,NA,4.31818181818182,56.701030927835,-37.1052631578947,17.4740484429066,495.0000152805,29.6551724137931,-8.45070422535211,-10.8,4.84210526315789,4.77707006369427,-7.36842105263158,55.9839982295066,-1.53452685421995,52.2842639593909,4.49678800856531,7.52688172043011,49.1166077738516,16.0747663551402,24.1451500348918,61.1721611721612
"2016-11-01",24.4413407821229,12.5827814569536,-5.5045871559633,364.169381469757,64,-22.3188405797101,-34.819897084048,-59.1364180832392,-6.19469026548673,NA,3.86363636363636,56.701030927835,-37.1052631578947,17.6470588235294,491.666649575144,26.8965517241379,-8.45070422535211,-11.6,4.84210526315789,6.05095541401274,-7.36842105263158,57.5635830217041,-2.81329923273657,52.2842639593909,4.71092077087794,7.52688172043011,48.4098939929329,15.5140186915888,24.0753663642708,61.1721611721612
"2016-11-02",26.5625,11.1842105263158,-5.11627906976744,357.516313744107,72.8643216080402,-21.4705882352941,-34.8275862068965,-59.847090119222,-2.64550264550265,NA,2.22222222222222,55.7377049180328,-37.037037037037,19.789381307591,495.0000152805,27.972027972028,-8.45070422535211,-11.6,5.26315789473684,7.41935483870968,-11.1111111111111,59.0233728402891,-5,52.2842639593909,5.75692963752665,7.52688172043011,49.7326203208556,15.9176029962547,22.805805114029,66.2484316185696
"2016-11-03",22.0670391061453,10.0671140939597,-5.18867924528302,363.696393011556,65.6565656565657,-23.0312035661218,-36.7972742759796,-60.5577622287405,-6.61375661375661,NA,-1.76211453744493,48.7684729064039,-37.7659574468085,16.6965888689408,497.500008998517,23.0769230769231,-7.80141843971631,-14.7859922178988,4.84210526315789,6.55737704918033,-2.22222222222222,54.7001410989047,-7.2039072039072,50,4.8936170212766,6.95187165775401,46.9026548672566,14.2592592592593,21.4432989690722,66.6666666666667
"2016-11-04",21.2205270457698,9,-5.16431924882629,376.430969554772,67,-22.0088626292467,-37.2250423011844,-60.5838726604575,-4.23280423280423,NA,-2.41758241758242,50.5,-38.6243386243386,20.9197475202885,512.500010017217,29.0780141843972,-10.958904109589,-13.8461538461538,5.48523206751055,5.17799352750809,-2.76243093922652,57.2268779151462,-7.2039072039072,50,5.30785562632696,3.78378378378378,45.8699472759227,11.5107913669065,20.8104395604396,58.5518102372035
"2016-11-07",20.4054054054054,8.66666666666667,-6.54205607476635,364.169381469757,69.3467336683417,-19.4915254237288,-37.0558375634518,-60.2319423466615,-10.0636942675159,NA,0.220264317180617,51.1044176706827,-37.7659574468085,13.6324786324786,520.833320373206,28.8194444444444,-10.6529209621993,-16.4794007490637,6.38297872340426,8.22368421052632,-6.38297872340426,59.1221948478207,-7.2039072039072,50,6.86695278969957,0,46.643109540636,12.4087591240876,20.0545702592087,58.1885856079404
"2016-11-08",24.0540540540541,11.6666666666667,-5.60747663551402,403.257348286192,63.8190954773869,-15.2542372881356,-36.3790186125212,-60.2319423466615,-7.77070063694268,NA,1.98237885462555,50.6024096385542,-37.7659574468085,16.1538461538462,540.0000183366,32.9861111111111,-10.6529209621993,-14.2322097378277,6.38297872340426,10.1973684210526,-4.78723404255319,62.7204354348317,-8.91330891330891,50,10.5150214592275,6.95187165775401,51.2367491166078,13.1386861313869,21.0777626193724,60.0496277915633
"2016-11-09",25.3793103448276,9.69899665551839,-6.10328638497653,408.305638308396,60.2040816326531,-15.6424581005587,-38.0872483221477,-61.060211162231,-7.59330759330759,NA,-2.99145299145299,52.4390243902439,-36.9973190348526,17.8430512932924,525.833348557239,30.1204819277108,-10.6529209621993,-18.9090909090909,13.2478632478632,8.91089108910891,-6.52741514360313,62.4387646466973,-2.5974025974026,50,7.92291220556745,9.62566844919786,44.0559440559441,10.8695652173913,22.8373702422145,60
"2016-11-10",26.1517615176152,12.9251700680272,-5.58139534883721,439.344285396513,65.8291457286432,-7.04225352112676,-37.0118845500849,-60.3585922014096,-7.39299610894942,NA,-1.72043010752688,54.042988741044,-37.6693766937669,21.6107382550336,543.333343293956,32.9805996472663,-10.6529209621993,-18.0147058823529,11.1111111111111,8.85245901639344,-5.78947368421053,61.4419732283924,-5,50,9.01287553648069,10.1604278074866,47.2759226713532,10.7272727272727,23.0985915492958,64.5408163265306
"2016-11-11",23.0148048452221,4.42176870748299,-7.00934579439252,442.51700241113,69.3877551020408,-2.64255910987483,-39.8981324278438,-61.6552546885516,-15.7199471598415,NA,-7.65957446808511,52.2842639593909,-37.3259052924791,16.003616636528,539.166687776395,24.6891651865009,-10.6529209621993,-23.4200743494424,11.7021276595745,-2.22222222222222,-5.29100529100529,54.1770844331147,-1.2987012987013,50,2.35042735042735,9.57446808510638,38.4615384615385,5.38599640933573,14.9264190609671,64.9350649350649
"2016-11-14",15.0395778364116,2.7027027027027,-7.87037037037037,430.405447652486,60.5,-8.83977900552486,-41.6955017301038,-61.8832211561924,-20.4663212435233,NA,-13.2352941176471,53.2921810699588,-41.2698412698413,11.1913357400722,532.499997113683,20.2108963093146,-10.958904109589,-23.2209737827715,9.47368421052632,-4.08805031446541,-6.282722513089,56.3390086705403,-3.84615384615385,52.2842639593909,-7.29166666666667,25.531914893617,27.1812080536913,2.49554367201426,12.869924294563,56.4102564102564
"2016-11-15",9.23482849604222,2.7027027027027,-12.037037037037,428.716236514529,46.5,-14.6408839779006,-43.2525951557093,-62.2329125048869,-18.6528497409326,NA,-11.3445378151261,53.2921810699588,-41.7989417989418,10.3339350180505,538.333315109922,21.6168717047452,-12.3287671232877,-25.0936329588015,9.47368421052632,-4.08805031446541,-6.282722513089,54.3086319345593,-3.84615384615385,52.2842639593909,-8.125,25,28.8590604026846,3.74331550802139,12.8011011699931,58.974358974359
"2016-11-16",22.1333333333333,5.11945392491468,-7.61904761904762,438.333345830176,55.0505050505051,-7.53911806543385,-41.7241379310345,-61.3066655576997,-14.2112125162973,NA,-8.06794055201699,54.7131147540984,-39.945652173913,13.1733816206428,540.833349575939,22.7826086956522,-14.38127090301,-21.7228464419476,17.0212765957447,0.32051282051282,-5.78947368421053,53.1530456385115,-3.42105263157895,52.2842639593909,-4.36590436590437,25.2688172043011,38.4083044982699,5.17857142857143,17.0940170940171,58.7708066581306
"2016-11-17",15.2631578947368,5.74324324324324,-7.10900473933649,420.000048871582,51.5,-7.9136690647482,-43.1005110732538,-61.3066655576997,-11.1111111111111,NA,-6.83760683760684,55.2254098360656,-36.2857142857143,14.6041856232939,547.499998811517,28.169014084507,-12.0274914089347,-21.4285714285714,14.8936170212766,0.641025641025641,-10.5,54.3230063457142,-2.36842105263158,52.2842639593909,-4.16666666666667,27.4193548387097,38.1692573402418,4.79573712255773,12.8133704735376,60.0512163892446
"2016-11-18",10.5058365758755,4.71380471380471,-6.54205607476635,430.302999052729,50.7537688442211,-10.632183908046,-42.9780033840948,-62.0158636032807,-12.4508519003932,NA,-8.38574423480084,54.5918367346939,-33.2352941176471,14.3633892161305,549.166660611061,27.2727272727273,-14.6666666666667,-24.2753623188406,7.4468085106383,-1.25786163522013,-10.9452736318408,54.1906669224376,-2.23978919631094,50,-7.81563126252505,18.2795698924731,37.13298791019,4.61811722912966,13.3802816901408,59.4387755102041
"2016-11-21",8.48563968668407,6.12244897959184,-7.90697674418605,460.810857986336,53.7688442211055,-9.75254730713246,-42.5423728813559,-61.6705527403412,-13.0779392338177,NA,-11.3871635610766,54.5918367346939,-34.971098265896,14.5454545454545,548.333329371722,23.5915492957746,-14.6666666666667,-24.6376811594203,12.7659574468085,0.636942675159236,-10.9452736318408,53.1449710259276,-2.50329380764163,35,-10.0196463654224,18.1818181818182,35.9861591695502,4.80427046263345,13.2342533616419,59.8202824133504
"2016-11-22",11.8798955613577,4.76190476190476,-7.44186046511628,472.635169714474,62.8140703517588,-6.55021834061135,-42.8813559322034,-61.6705527403412,-9.90752972258917,NA,-9.52380952380952,55.6122448979592,-34.971098265896,17.2727272727273,557.500013073317,22.887323943662,-14.6666666666667,-23.9130434782609,11.7021276595745,-1.27388535031847,-10.9452736318408,61.6530249718125,-2.50329380764163,40,-9.82318271119843,18.716577540107,36.6782006920415,4.27046263345196,12.6680820948337,57.8947368421053
"2016-11-23",13.9141742522757,4.76190476190476,-9.1324200913242,469.727899939645,66.3265306122449,-0.443131462333826,-43.2432432432432,-62.6020386046713,-11.6644823066841,NA,-8.21052631578947,56.3136456211813,-35.3932584269663,18.5117133670188,566.666655347778,24.9110320284698,-18.3946488294314,-25.9927797833935,17.0212765957447,-1.58227848101266,-11.8226600985222,60.2004734865628,-2.50329380764163,39.5939086294416,-9.44881889763779,18.716577540107,35.3951890034364,4.81283422459893,12.2052704576976,60.9195402298851
"2016-11-24",9.01015228426396,1.36054421768707,-7.04225352112676,462.92514908598,70.4663212435233,1.49253731343284,-46.0636515912898,-63.9619624178512,-13.3858267716535,NA,-14.9473684210526,56.6326530612245,-37.2549019607843,15.2073732718894,564.166661629761,21.9251336898396,-18.3946488294314,-28.3154121863799,14.8936170212766,-5.9375,-15.962441314554,56.5317603532827,-1.6,39.5939086294416,-11.71875,22.0430107526882,31.1531841652324,3.55871886120996,11.3115891741846,51.5527950310559
"2016-11-25",8.95522388059701,0,-7.47663551401869,462.283760289596,70.8333333333333,0.297619047619048,-45.8745874587459,-63.5072621855015,-14.621409921671,NA,-14.7058823529412,57.1428571428571,-36.3888888888889,15.1752767527675,563.333330390422,17.7935943060498,-18.6666666666667,-27.9569892473118,15.9574468085106,-6.44171779141104,-16.3551401869159,59.2628745868564,-3.2258064516129,41.7525773195876,-15.4738878143133,19.3548387096774,28.956228956229,3.01418439716312,10.5914718019257,52.4163568773234
"2016-11-28",3.6144578313253,-1.01351351351351,5.37634408602151,437.288154979301,75,-0.709219858156028,-41.6806722689076,-64.4014507183125,-12.2853368560106,NA,-15.4166666666667,56.6326530612245,-39.3530997304582,17.5011698642957,556.765704125341,16.7832167832168,-21.3114754098361,-26.1818181818182,15.7112526539278,-0.318471337579618,-18.6363636363636,57.5127103599545,-2.51655629139073,36.5482233502538,-18.6407766990291,17.6470588235294,30.8347529812606,1.95035460992908,11.3888888888889,50.3030303030303
"2016-11-29",4.93975903614458,1.68918918918919,4.83870967741935,435.59321780033,69.7916666666667,-0.709219858156028,-41.5126050420168,-64.4014507183125,-14.9273447820343,NA,-13.9583333333333,56.6326530612245,-40.7008086253369,18.0159101544221,558.41586507188,17.8321678321678,-21.3114754098361,-25.8181818181818,16.7728237791932,-1.91082802547771,-18.6363636363636,55.8846720099808,-1.98675496688742,31.9796954314721,-18.0582524271845,21.3903743315508,30.8347529812606,1.77304964539007,12.8472222222222,50.3030303030303
"2016-11-30",-2.89017341040462,2.02020202020202,2.63157894736842,432.203401312146,50,-4.38472418670438,-40.4362416107383,-62.6082763006163,-17.7545691906005,NA,-12.5,60.2040816326531,-40.3225806451613,18.1281235801908,559.24094554515,20.7678883071553,-20.7920792079208,-24.4525547445255,17.0212765957447,-4.12698412698413,-27.4336283185841,53.4866016635856,5,30,-15.8301158301158,20.855614973262,28.135593220339,0.527240773286467,11.3324175824176,54.0312876052948
"2016-12-01",7.2289156626506,4.05405405405405,5.91397849462366,432.203401312146,67.7083333333333,-1.56028368794326,-37.8151260504202,-63.0581113432849,-17.5693527080581,NA,-12.5,59.6938775510204,-40.7008086253369,21.6658867571362,558.41586507188,20.6293706293706,-20,-23.2727272727273,17.8343949044586,-1.91082802547771,-20.9090909090909,56.2916815974742,1.98675496688742,31.9796954314721,-14.1747572815534,20.855614973262,31.5161839863714,2.83687943262411,16.4583333333333,52.1212121212121
"2016-12-02",6.24277456647399,0.336700336700337,3.15789473684211,432.203401312146,63.2352941176471,-4.38472418670438,-37.9194630872483,-63.2820021504041,-18.2767624020888,NA,-10.8333333333333,58.6734693877551,-43.8172043010753,20.5361199454793,559.24094554515,22.1640488656195,-19.4719471947195,-22.6277372262774,18.0851063829787,-0.317460317460317,-23.0088495575221,56.7178985407137,-3.15789473684211,30,-12.7413127413127,20.3208556149733,32.5423728813559,3.16344463971881,16.4835164835165,51.6245487364621
"2016-12-05",7.92192881745121,1.00671140939597,3.74331550802139,413.937273720223,72.1393034825871,0.439238653001464,-38.0872483221477,-61.790332280264,-17.7865612648221,NA,-9.93657505285412,60.5504587155963,-43.2432432432432,24.5048364808844,558.41586507188,23.4782608695652,-19.7368421052632,-20.2247191011236,17.0212765957447,0.318471337579618,-30.1204819277108,59.5452833082008,-8.79396984924623,30,-13.4241245136187,20.855614973262,36.0824742268041,1.03448275862069,16.4827586206897,53.6585365853659
"2016-12-06",6.89655172413793,0.334448160535117,4.3010752688172,433.101053952209,75.6345177664975,-2.31884057971015,-38.2943143812709,-62.7118468483474,-17.0157068062827,NA,-11.9834710743802,58.4507042253521,-43.8502673796791,24.2173112338858,559.24094554515,19.7934595524957,-19.7368421052632,-20.6642066420664,11.7021276595745,-2.78637770897833,-30.1204819277108,58.1529957790914,-9.54773869346734,30.5,-13.3843212237094,21.505376344086,30.9882747068677,0.513698630136986,10.5820105820106,53.0984204131227
"2016-12-07",5.86206896551724,5.35117056856187,3.2258064516129,433.101053952209,73.6040609137056,-2.31884057971015,-38.1270903010033,-62.3697530967834,-18.3246073298429,NA,-11.5702479338843,62.9778672032193,-44.6524064171123,20.5340699815838,558.41586507188,19.4492254733219,-19.7368421052632,-21.0332103321033,11.7021276595745,-3.71517027863777,-30.1204819277108,59.3633503386253,-9.54773869346734,30.5,-12.6195028680688,20.9677419354839,28.9782244556114,0.342465753424658,9.32539682539683,54.3134872417983
"2016-12-08",3.90804597701149,8.36120401337793,3.76344086021505,420.905945570249,67.51269035533,-6.08695652173913,-38.4615384615385,-62.3697530967834,-17.5392670157068,NA,-9.50413223140496,60.9657947686117,-42.2459893048128,24.3093922651934,563.366388256055,21.8588640275387,-19.7368421052632,-19.9261992619926,11.7021276595745,-3.40557275541796,-30.1204819277108,60.5737048981591,-12.0603015075377,30.5,-12.0458891013384,19.8924731182796,31.9932998324958,0.684931506849315,9.65608465608465,52.4908869987849
